County,county_type,year,annual_mean_all,total_pop,pop_density,housing_density,hh_income,land_use,State,EPA_region,native_prop,Climate_Zone,popd_q,hhinc_q
30089,1,2001,4.657728779661017,11413,4.1,2.4,30622,6,30,8,0.04424778761061947,West North Central,"[0.5,10.6]","[2.47e+04,3.64e+04]"
30089,1,2002,4.817968096638655,11413,4.1,2.4,30622,6,30,8,0.04424778761061947,West North Central,"[0.5,10.6]","[2.47e+04,3.64e+04]"
30089,1,2003,4.935884339285714,11413,4.1,2.4,30622,6,30,8,0.04424778761061947,West North Central,"[0.5,10.6]","[2.47e+04,3.64e+04]"
30089,1,2004,4.692423508196721,11413,4.1,2.4,30622,6,30,8,0.04424778761061947,West North Central,"[0.5,10.6]","[2.47e+04,3.64e+04]"
30089,1,2005,4.509769647540983,11413,4.1,2.4,30622,6,30,8,0.04424778761061947,West North Central,"[0.5,10.6]","[2.47e+04,3.64e+04]"
30089,1,2006,5.185404779816514,11413,4.1,2.4,30622,6,30,8,0.04424778761061947,West North Central,"[0.5,10.6]","[2.47e+04,3.64e+04]"
30089,1,2007,5.014849304347826,11413,4.1,2.4,30622,6,30,8,0.04424778761061947,West North Central,"[0.5,10.6]","[2.47e+04,3.64e+04]"
30089,1,2008,4.6503060811965815,11413,4.1,2.4,30622,6,30,8,0.04424778761061947,West North Central,"[0.5,10.6]","[2.47e+04,3.64e+04]"
30089,1,2009,4.3590489819819815,11413,4.1,2.4,30622,6,30,8,0.04424778761061947,West North Central,"[0.5,10.6]","[2.47e+04,3.64e+04]"
30089,1,2010,4.094595109243698,11413,4.1,2.4,30622,6,30,8,0.04424778761061947,West North Central,"[0.5,10.6]","[2.47e+04,3.64e+04]"
30089,1,2011,2.5022747826086955,11413,4.1,2.4,30622,6,30,8,0.04424778761061947,West North Central,"[0.5,10.6]","[2.47e+04,3.64e+04]"
30089,1,2012,3.0291245762711863,11413,4.1,2.4,30622,6,30,8,0.04424778761061947,West North Central,"[0.5,10.6]","[2.47e+04,3.64e+04]"
30089,1,2013,3.2158042372881357,11413,4.1,2.4,30622,6,30,8,0.04424778761061947,West North Central,"[0.5,10.6]","[2.47e+04,3.64e+04]"
30089,1,2014,3.3001182608695654,11413,4.1,2.4,30622,6,30,8,0.04424778761061947,West North Central,"[0.5,10.6]","[2.47e+04,3.64e+04]"
30089,1,2015,5.02844552631579,11413,4.1,2.4,30622,6,30,8,0.04424778761061947,West North Central,"[0.5,10.6]","[2.47e+04,3.64e+04]"
30089,1,2016,2.251690084745763,11413,4.1,2.4,30622,6,30,8,0.04424778761061947,West North Central,"[0.5,10.6]","[2.47e+04,3.64e+04]"
30089,1,2017,4.113756545454545,11413,4.1,2.4,30622,6,30,8,0.04424778761061947,West North Central,"[0.5,10.6]","[2.47e+04,3.64e+04]"
30089,1,2018,4.304494464285714,11413,4.1,2.4,30622,6,30,8,0.04424778761061947,West North Central,"[0.5,10.6]","[2.47e+04,3.64e+04]"
30091,0,2000,4.259272826086956,3384,2,1.2,39578,6,30,8,0.016843971631205674,West North Central,"[0.5,10.6]","(3.9e+04,4.19e+04]"
30091,0,2001,4.503256896551724,3384,2,1.2,39578,6,30,8,0.016843971631205674,West North Central,"[0.5,10.6]","(3.9e+04,4.19e+04]"
30091,0,2002,3.8496361344537817,3384,2,1.2,39578,6,30,8,0.016843971631205674,West North Central,"[0.5,10.6]","(3.9e+04,4.19e+04]"
30091,0,2003,3.899401801801802,3384,2,1.2,39578,6,30,8,0.016843971631205674,West North Central,"[0.5,10.6]","(3.9e+04,4.19e+04]"
30091,0,2004,3.9917892561983472,3384,2,1.2,39578,6,30,8,0.016843971631205674,West North Central,"[0.5,10.6]","(3.9e+04,4.19e+04]"
30091,0,2005,3.45794,3384,2,1.2,39578,6,30,8,0.016843971631205674,West North Central,"[0.5,10.6]","(3.9e+04,4.19e+04]"
30091,0,2006,3.836150847457627,3384,2,1.2,39578,6,30,8,0.016843971631205674,West North Central,"[0.5,10.6]","(3.9e+04,4.19e+04]"
30091,0,2007,4.0557203389830505,3384,2,1.2,39578,6,30,8,0.016843971631205674,West North Central,"[0.5,10.6]","(3.9e+04,4.19e+04]"
30091,0,2008,4.395141176470588,3384,2,1.2,39578,6,30,8,0.016843971631205674,West North Central,"[0.5,10.6]","(3.9e+04,4.19e+04]"
30091,0,2009,3.5161283333333335,3384,2,1.2,39578,6,30,8,0.016843971631205674,West North Central,"[0.5,10.6]","(3.9e+04,4.19e+04]"
30091,0,2010,4.34073982300885,3384,2,1.2,39578,6,30,8,0.016843971631205674,West North Central,"[0.5,10.6]","(3.9e+04,4.19e+04]"
30091,0,2011,3.5962365217391303,3384,2,1.2,39578,6,30,8,0.016843971631205674,West North Central,"[0.5,10.6]","(3.9e+04,4.19e+04]"
30091,0,2012,4.411806542056075,3384,2,1.2,39578,6,30,8,0.016843971631205674,West North Central,"[0.5,10.6]","(3.9e+04,4.19e+04]"
30091,0,2013,4.132491588785046,3384,2,1.2,39578,6,30,8,0.016843971631205674,West North Central,"[0.5,10.6]","(3.9e+04,4.19e+04]"
30091,0,2014,3.9616605263157894,3384,2,1.2,39578,6,30,8,0.016843971631205674,West North Central,"[0.5,10.6]","(3.9e+04,4.19e+04]"
30091,0,2015,4.765426608695652,3384,2,1.2,39578,6,30,8,0.016843971631205674,West North Central,"[0.5,10.6]","(3.9e+04,4.19e+04]"
30091,0,2016,3.4803037606837606,3384,2,1.2,39578,6,30,8,0.016843971631205674,West North Central,"[0.5,10.6]","(3.9e+04,4.19e+04]"
30091,0,2017,3.8213093859649123,3384,2,1.2,39578,6,30,8,0.016843971631205674,West North Central,"[0.5,10.6]","(3.9e+04,4.19e+04]"
30091,0,2018,5.121112053571428,3384,2,1.2,39578,6,30,8,0.016843971631205674,West North Central,"[0.5,10.6]","(3.9e+04,4.19e+04]"
30093,0,2000,8.770455,34200,47.6,23.3,37986,5,30,8,0.019152046783625733,West North Central,"(32,67.6]","(3.64e+04,3.9e+04]"
30093,0,2001,7.2067309999999996,34200,47.6,23.3,37986,5,30,8,0.019152046783625733,West North Central,"(32,67.6]","(3.64e+04,3.9e+04]"
30093,0,2002,6.879612,34200,47.6,23.3,37986,5,30,8,0.019152046783625733,West North Central,"(32,67.6]","(3.64e+04,3.9e+04]"
30093,0,2004,8.316666999999999,34200,47.6,23.3,37986,5,30,8,0.019152046783625733,West North Central,"(32,67.6]","(3.64e+04,3.9e+04]"
30093,0,2005,9.987719,34200,47.6,23.3,37986,5,30,8,0.019152046783625733,West North Central,"(32,67.6]","(3.64e+04,3.9e+04]"
30093,0,2006,9.920791999999999,34200,47.6,23.3,37986,5,30,8,0.019152046783625733,West North Central,"(32,67.6]","(3.64e+04,3.9e+04]"
30093,0,2008,9.941818,34200,47.6,23.3,37986,5,30,8,0.019152046783625733,West North Central,"(32,67.6]","(3.64e+04,3.9e+04]"
30093,0,2009,9.598182,34200,47.6,23.3,37986,5,30,8,0.019152046783625733,West North Central,"(32,67.6]","(3.64e+04,3.9e+04]"
31027,0,2000,9.119231,8852,12,5.6,40497,6,31,7,0.0024853140533212833,West North Central,"(10.6,32]","(3.9e+04,4.19e+04]"
31027,0,2001,8.728,8852,12,5.6,40497,6,31,7,0.0024853140533212833,West North Central,"(10.6,32]","(3.9e+04,4.19e+04]"
31027,0,2002,7.761386,8852,12,5.6,40497,6,31,7,0.0024853140533212833,West North Central,"(10.6,32]","(3.9e+04,4.19e+04]"
31031,1,2000,4.6616159999999995,5713,1,0.5,43431,6,31,7,0.05863819359355855,West North Central,"[0.5,10.6]","(4.19e+04,4.39e+04]"
31031,1,2001,4.7625,5713,1,0.5,43431,6,31,7,0.05863819359355855,West North Central,"[0.5,10.6]","(4.19e+04,4.39e+04]"
31031,1,2002,4.077319999999999,5713,1,0.5,43431,6,31,7,0.05863819359355855,West North Central,"[0.5,10.6]","(4.19e+04,4.39e+04]"
31049,0,2001,5.886667,1941,4.4,2.4,37148,6,31,7,0.005151983513652756,West North Central,"[0.5,10.6]","(3.64e+04,3.9e+04]"
31049,0,2002,5.4875,1941,4.4,2.4,37148,6,31,7,0.005151983513652756,West North Central,"[0.5,10.6]","(3.64e+04,3.9e+04]"
31069,0,2003,4.359133050847458,2057,1.2,0.8,32962,6,31,7,0.00583373845405931,West North Central,"[0.5,10.6]","[2.47e+04,3.64e+04]"
31069,0,2004,3.88444,2057,1.2,0.8,32962,6,31,7,0.00583373845405931,West North Central,"[0.5,10.6]","[2.47e+04,3.64e+04]"
31069,0,2005,3.747411666666667,2057,1.2,0.8,32962,6,31,7,0.00583373845405931,West North Central,"[0.5,10.6]","[2.47e+04,3.64e+04]"
31069,0,2006,4.1205831932773105,2057,1.2,0.8,32962,6,31,7,0.00583373845405931,West North Central,"[0.5,10.6]","[2.47e+04,3.64e+04]"
31069,0,2007,4.2710313559322035,2057,1.2,0.8,32962,6,31,7,0.00583373845405931,West North Central,"[0.5,10.6]","[2.47e+04,3.64e+04]"
31069,0,2008,4.0287226890756305,2057,1.2,0.8,32962,6,31,7,0.00583373845405931,West North Central,"[0.5,10.6]","[2.47e+04,3.64e+04]"
31069,0,2009,3.5972870689655174,2057,1.2,0.8,32962,6,31,7,0.00583373845405931,West North Central,"[0.5,10.6]","[2.47e+04,3.64e+04]"
31069,0,2010,3.8873747826086955,2057,1.2,0.8,32962,6,31,7,0.00583373845405931,West North Central,"[0.5,10.6]","[2.47e+04,3.64e+04]"
31069,0,2011,3.8390452991452992,2057,1.2,0.8,32962,6,31,7,0.00583373845405931,West North Central,"[0.5,10.6]","[2.47e+04,3.64e+04]"
31069,0,2012,3.890895,2057,1.2,0.8,32962,6,31,7,0.00583373845405931,West North Central,"[0.5,10.6]","[2.47e+04,3.64e+04]"
31069,0,2013,3.4891675,2057,1.2,0.8,32962,6,31,7,0.00583373845405931,West North Central,"[0.5,10.6]","[2.47e+04,3.64e+04]"
31069,0,2014,3.6605565217391303,2057,1.2,0.8,32962,6,31,7,0.00583373845405931,West North Central,"[0.5,10.6]","[2.47e+04,3.64e+04]"
31069,0,2015,3.6210280672268906,2057,1.2,0.8,32962,6,31,7,0.00583373845405931,West North Central,"[0.5,10.6]","[2.47e+04,3.64e+04]"
31111,0,2000,7.276577,36288,14.2,6.5,45181,5,31,7,0.00589726631393298,West North Central,"(10.6,32]","(4.39e+04,4.61e+04]"
31111,0,2001,7.031067999999999,36288,14.2,6.5,45181,5,31,7,0.00589726631393298,West North Central,"(10.6,32]","(4.39e+04,4.61e+04]"
31111,0,2002,6.702478999999999,36288,14.2,6.5,45181,5,31,7,0.00589726631393298,West North Central,"(10.6,32]","(4.39e+04,4.61e+04]"
31111,0,2004,6.95,36288,14.2,6.5,45181,5,31,7,0.00589726631393298,West North Central,"(10.6,32]","(4.39e+04,4.61e+04]"
31111,0,2005,7.231428999999999,36288,14.2,6.5,45181,5,31,7,0.00589726631393298,West North Central,"(10.6,32]","(4.39e+04,4.61e+04]"
31157,0,2000,6.3072919999999995,36970,50,22.2,39004,5,31,7,0.021152285637002975,West North Central,"(32,67.6]","(3.64e+04,3.9e+04]"
31157,0,2002,5.701887,36970,50,22.2,39004,5,31,7,0.021152285637002975,West North Central,"(32,67.6]","(3.64e+04,3.9e+04]"
31157,0,2003,6.125234,36970,50,22.2,39004,5,31,7,0.021152285637002975,West North Central,"(32,67.6]","(3.64e+04,3.9e+04]"
31157,0,2005,5.273554,36970,50,22.2,39004,5,31,7,0.021152285637002975,West North Central,"(32,67.6]","(3.64e+04,3.9e+04]"
31157,0,2006,5.802752,36970,50,22.2,39004,5,31,7,0.021152285637002975,West North Central,"(32,67.6]","(3.64e+04,3.9e+04]"
31157,0,2007,7.079439,36970,50,22.2,39004,5,31,7,0.021152285637002975,West North Central,"(32,67.6]","(3.64e+04,3.9e+04]"
31157,0,2008,6.78381,36970,50,22.2,39004,5,31,7,0.021152285637002975,West North Central,"(32,67.6]","(3.64e+04,3.9e+04]"
31157,0,2010,5.298,36970,50,22.2,39004,5,31,7,0.021152285637002975,West North Central,"(32,67.6]","(3.64e+04,3.9e+04]"
31157,0,2012,5.568366999999999,36970,50,22.2,39004,5,31,7,0.021152285637002975,West North Central,"(32,67.6]","(3.64e+04,3.9e+04]"
31157,0,2014,5.22551,36970,50,22.2,39004,5,31,7,0.021152285637002975,West North Central,"(32,67.6]","(3.64e+04,3.9e+04]"
31157,0,2015,5.764285999999999,36970,50,22.2,39004,5,31,7,0.021152285637002975,West North Central,"(32,67.6]","(3.64e+04,3.9e+04]"
31157,0,2017,7.519469,36970,50,22.2,39004,5,31,7,0.021152285637002975,West North Central,"(32,67.6]","(3.64e+04,3.9e+04]"
31157,0,2018,6.254309999999999,36970,50,22.2,39004,5,31,7,0.021152285637002975,West North Central,"(32,67.6]","(3.64e+04,3.9e+04]"
31171,0,2003,5.02733652173913,647,0.9,0.6,48250,6,31,7,0.0015455950540958269,West North Central,"[0.5,10.6]","(4.61e+04,4.87e+04]"
31171,0,2004,4.480570796460177,647,0.9,0.6,48250,6,31,7,0.0015455950540958269,West North Central,"[0.5,10.6]","(4.61e+04,4.87e+04]"
31171,0,2005,4.7504,647,0.9,0.6,48250,6,31,7,0.0015455950540958269,West North Central,"[0.5,10.6]","(4.61e+04,4.87e+04]"
31171,0,2006,4.050182727272727,647,0.9,0.6,48250,6,31,7,0.0015455950540958269,West North Central,"[0.5,10.6]","(4.61e+04,4.87e+04]"
31171,0,2007,4.969418095238095,647,0.9,0.6,48250,6,31,7,0.0015455950540958269,West North Central,"[0.5,10.6]","(4.61e+04,4.87e+04]"
31171,0,2008,3.5986772727272727,647,0.9,0.6,48250,6,31,7,0.0015455950540958269,West North Central,"[0.5,10.6]","(4.61e+04,4.87e+04]"
31171,0,2009,4.170710344827587,647,0.9,0.6,48250,6,31,7,0.0015455950540958269,West North Central,"[0.5,10.6]","(4.61e+04,4.87e+04]"
31171,0,2010,4.406577981651376,647,0.9,0.6,48250,6,31,7,0.0015455950540958269,West North Central,"[0.5,10.6]","(4.61e+04,4.87e+04]"
31171,0,2011,4.475478070175439,647,0.9,0.6,48250,6,31,7,0.0015455950540958269,West North Central,"[0.5,10.6]","(4.61e+04,4.87e+04]"
31171,0,2012,5.103241346153846,647,0.9,0.6,48250,6,31,7,0.0015455950540958269,West North Central,"[0.5,10.6]","(4.61e+04,4.87e+04]"
31171,0,2013,4.2105221238938055,647,0.9,0.6,48250,6,31,7,0.0015455950540958269,West North Central,"[0.5,10.6]","(4.61e+04,4.87e+04]"
31171,0,2014,3.878972340425532,647,0.9,0.6,48250,6,31,7,0.0015455950540958269,West North Central,"[0.5,10.6]","(4.61e+04,4.87e+04]"
31171,0,2015,4.155766610169492,647,0.9,0.6,48250,6,31,7,0.0015455950540958269,West North Central,"[0.5,10.6]","(4.61e+04,4.87e+04]"
31171,0,2016,3.0099233628318585,647,0.9,0.6,48250,6,31,7,0.0015455950540958269,West North Central,"[0.5,10.6]","(4.61e+04,4.87e+04]"
31171,0,2017,3.939938620689655,647,0.9,0.6,48250,6,31,7,0.0015455950540958269,West North Central,"[0.5,10.6]","(4.61e+04,4.87e+04]"
31171,0,2018,4.557671929824561,647,0.9,0.6,48250,6,31,7,0.0015455950540958269,West North Central,"[0.5,10.6]","(4.61e+04,4.87e+04]"
31173,1,2004,7.551368571428571,6940,17.6,6.1,39048,6,31,7,0.5710374639769452,West North Central,"(10.6,32]","(3.9e+04,4.19e+04]"
31173,1,2005,8.259266666666667,6940,17.6,6.1,39048,6,31,7,0.5710374639769452,West North Central,"(10.6,32]","(3.9e+04,4.19e+04]"
31173,1,2006,7.436072380952381,6940,17.6,6.1,39048,6,31,7,0.5710374639769452,West North Central,"(10.6,32]","(3.9e+04,4.19e+04]"
31173,1,2007,7.942727192982456,6940,17.6,6.1,39048,6,31,7,0.5710374639769452,West North Central,"(10.6,32]","(3.9e+04,4.19e+04]"
32005,0,2000,3.816667,46997,66.2,33.4,60721,5,32,9,0.019065046705108838,West,"(32,67.6]","(5.64e+04,6.54e+04]"
32005,0,2001,3.957627,46997,66.2,33.4,60721,5,32,9,0.019065046705108838,West,"(32,67.6]","(5.64e+04,6.54e+04]"
32005,0,2013,9.878764,46997,66.2,33.4,60721,5,32,9,0.019065046705108838,West,"(32,67.6]","(5.64e+04,6.54e+04]"
32005,0,2014,7.906648,46997,66.2,33.4,60721,5,32,9,0.019065046705108838,West,"(32,67.6]","(5.64e+04,6.54e+04]"
32005,0,2015,9.091059999999999,46997,66.2,33.4,60721,5,32,9,0.019065046705108838,West,"(32,67.6]","(5.64e+04,6.54e+04]"
32005,0,2016,6.93194,46997,66.2,33.4,60721,5,32,9,0.019065046705108838,West,"(32,67.6]","(5.64e+04,6.54e+04]"
32005,0,2017,5.989881,46997,66.2,33.4,60721,5,32,9,0.019065046705108838,West,"(32,67.6]","(5.64e+04,6.54e+04]"
32005,0,2018,5.540509999999999,46997,66.2,33.4,60721,5,32,9,0.019065046705108838,West,"(32,67.6]","(5.64e+04,6.54e+04]"
32007,1,2000,3.2497052631578947,48818,2.8,1.1,67038,5,32,9,0.05313613830963989,West,"[0.5,10.6]","(6.54e+04,1.16e+05]"
32007,1,2001,3.0230366972477065,48818,2.8,1.1,67038,5,32,9,0.05313613830963989,West,"[0.5,10.6]","(6.54e+04,1.16e+05]"
32007,1,2002,3.0851180180180178,48818,2.8,1.1,67038,5,32,9,0.05313613830963989,West,"[0.5,10.6]","(6.54e+04,1.16e+05]"
32007,1,2003,2.6607101694915256,48818,2.8,1.1,67038,5,32,9,0.05313613830963989,West,"[0.5,10.6]","(6.54e+04,1.16e+05]"
32007,1,2004,2.4590378151260506,48818,2.8,1.1,67038,5,32,9,0.05313613830963989,West,"[0.5,10.6]","(6.54e+04,1.16e+05]"
32007,1,2005,2.288591525423729,48818,2.8,1.1,67038,5,32,9,0.05313613830963989,West,"[0.5,10.6]","(6.54e+04,1.16e+05]"
32007,1,2006,3.147184482758621,48818,2.8,1.1,67038,5,32,9,0.05313613830963989,West,"[0.5,10.6]","(6.54e+04,1.16e+05]"
32007,1,2007,3.5097767857142856,48818,2.8,1.1,67038,5,32,9,0.05313613830963989,West,"[0.5,10.6]","(6.54e+04,1.16e+05]"
32007,1,2008,2.9973222222222224,48818,2.8,1.1,67038,5,32,9,0.05313613830963989,West,"[0.5,10.6]","(6.54e+04,1.16e+05]"
32007,1,2009,2.5696982142857143,48818,2.8,1.1,67038,5,32,9,0.05313613830963989,West,"[0.5,10.6]","(6.54e+04,1.16e+05]"
32007,1,2010,2.3940161016949153,48818,2.8,1.1,67038,5,32,9,0.05313613830963989,West,"[0.5,10.6]","(6.54e+04,1.16e+05]"
32007,1,2011,2.872786956521739,48818,2.8,1.1,67038,5,32,9,0.05313613830963989,West,"[0.5,10.6]","(6.54e+04,1.16e+05]"
32007,1,2012,3.8888508620689657,48818,2.8,1.1,67038,5,32,9,0.05313613830963989,West,"[0.5,10.6]","(6.54e+04,1.16e+05]"
32007,1,2013,2.766476229508197,48818,2.8,1.1,67038,5,32,9,0.05313613830963989,West,"[0.5,10.6]","(6.54e+04,1.16e+05]"
32007,1,2014,3.1034606837606837,48818,2.8,1.1,67038,5,32,9,0.05313613830963989,West,"[0.5,10.6]","(6.54e+04,1.16e+05]"
32007,1,2015,3.138830593220339,48818,2.8,1.1,67038,5,32,9,0.05313613830963989,West,"[0.5,10.6]","(6.54e+04,1.16e+05]"
32007,1,2016,2.7858881818181818,48818,2.8,1.1,67038,5,32,9,0.05313613830963989,West,"[0.5,10.6]","(6.54e+04,1.16e+05]"
32007,1,2017,3.2105039344262294,48818,2.8,1.1,67038,5,32,9,0.05313613830963989,West,"[0.5,10.6]","(6.54e+04,1.16e+05]"
32007,1,2018,4.026441206896552,48818,2.8,1.1,67038,5,32,9,0.05313613830963989,West,"[0.5,10.6]","(6.54e+04,1.16e+05]"
32021,1,2004,4.870970588235294,4772,1.3,0.8,35446,6,32,9,0.15549036043587594,West,"[0.5,10.6]","[2.47e+04,3.64e+04]"
32021,1,2005,4.98055,4772,1.3,0.8,35446,6,32,9,0.15549036043587594,West,"[0.5,10.6]","[2.47e+04,3.64e+04]"
32033,0,2000,2.5814652631578947,10030,1.1,0.5,48545,6,32,9,0.04177467597208375,West,"[0.5,10.6]","(4.61e+04,4.87e+04]"
32033,0,2001,2.7714252173913043,10030,1.1,0.5,48545,6,32,9,0.04177467597208375,West,"[0.5,10.6]","(4.61e+04,4.87e+04]"
32033,0,2002,3.0240183333333333,10030,1.1,0.5,48545,6,32,9,0.04177467597208375,West,"[0.5,10.6]","(4.61e+04,4.87e+04]"
32033,0,2003,2.502040740740741,10030,1.1,0.5,48545,6,32,9,0.04177467597208375,West,"[0.5,10.6]","(4.61e+04,4.87e+04]"
32033,0,2004,2.144612931034483,10030,1.1,0.5,48545,6,32,9,0.04177467597208375,West,"[0.5,10.6]","(4.61e+04,4.87e+04]"
32033,0,2005,2.4555619834710742,10030,1.1,0.5,48545,6,32,9,0.04177467597208375,West,"[0.5,10.6]","(4.61e+04,4.87e+04]"
32033,0,2006,2.3818181034482757,10030,1.1,0.5,48545,6,32,9,0.04177467597208375,West,"[0.5,10.6]","(4.61e+04,4.87e+04]"
32033,0,2007,2.516807692307692,10030,1.1,0.5,48545,6,32,9,0.04177467597208375,West,"[0.5,10.6]","(4.61e+04,4.87e+04]"
32033,0,2008,3.5940008333333333,10030,1.1,0.5,48545,6,32,9,0.04177467597208375,West,"[0.5,10.6]","(4.61e+04,4.87e+04]"
32033,0,2009,2.2934042735042737,10030,1.1,0.5,48545,6,32,9,0.04177467597208375,West,"[0.5,10.6]","(4.61e+04,4.87e+04]"
32033,0,2010,2.3253649122807016,10030,1.1,0.5,48545,6,32,9,0.04177467597208375,West,"[0.5,10.6]","(4.61e+04,4.87e+04]"
32033,0,2011,1.946581081081081,10030,1.1,0.5,48545,6,32,9,0.04177467597208375,West,"[0.5,10.6]","(4.61e+04,4.87e+04]"
32033,0,2012,2.517515254237288,10030,1.1,0.5,48545,6,32,9,0.04177467597208375,West,"[0.5,10.6]","(4.61e+04,4.87e+04]"
32033,0,2013,2.4265586538461537,10030,1.1,0.5,48545,6,32,9,0.04177467597208375,West,"[0.5,10.6]","(4.61e+04,4.87e+04]"
32033,0,2014,2.500535344827586,10030,1.1,0.5,48545,6,32,9,0.04177467597208375,West,"[0.5,10.6]","(4.61e+04,4.87e+04]"
32033,0,2015,2.4829484033613447,10030,1.1,0.5,48545,6,32,9,0.04177467597208375,West,"[0.5,10.6]","(4.61e+04,4.87e+04]"
32033,0,2016,2.180830796460177,10030,1.1,0.5,48545,6,32,9,0.04177467597208375,West,"[0.5,10.6]","(4.61e+04,4.87e+04]"
32033,0,2017,2.2377335042735043,10030,1.1,0.5,48545,6,32,9,0.04177467597208375,West,"[0.5,10.6]","(4.61e+04,4.87e+04]"
32033,0,2018,2.8965000854700853,10030,1.1,0.5,48545,6,32,9,0.04177467597208375,West,"[0.5,10.6]","(4.61e+04,4.87e+04]"
33001,0,2002,6.693333,60088,150.1,93.4,54929,5,33,1,0.002096924510717614,Northeast,"(110,196]","(5.21e+04,5.64e+04]"
33001,0,2003,7.3383329999999996,60088,150.1,93.4,54929,5,33,1,0.002096924510717614,Northeast,"(110,196]","(5.21e+04,5.64e+04]"
33001,0,2004,7.147457999999999,60088,150.1,93.4,54929,5,33,1,0.002096924510717614,Northeast,"(110,196]","(5.21e+04,5.64e+04]"
33001,0,2005,7.754237,60088,150.1,93.4,54929,5,33,1,0.002096924510717614,Northeast,"(110,196]","(5.21e+04,5.64e+04]"
33001,0,2006,7.390000000000001,60088,150.1,93.4,54929,5,33,1,0.002096924510717614,Northeast,"(110,196]","(5.21e+04,5.64e+04]"
33001,0,2007,6.8152539999999995,60088,150.1,93.4,54929,5,33,1,0.002096924510717614,Northeast,"(110,196]","(5.21e+04,5.64e+04]"
33001,0,2008,6.122951,60088,150.1,93.4,54929,5,33,1,0.002096924510717614,Northeast,"(110,196]","(5.21e+04,5.64e+04]"
33001,0,2009,6.0483329999999995,60088,150.1,93.4,54929,5,33,1,0.002096924510717614,Northeast,"(110,196]","(5.21e+04,5.64e+04]"
33001,0,2010,5.4049179999999994,60088,150.1,93.4,54929,5,33,1,0.002096924510717614,Northeast,"(110,196]","(5.21e+04,5.64e+04]"
33001,0,2011,5.9912279999999996,60088,150.1,93.4,54929,5,33,1,0.002096924510717614,Northeast,"(110,196]","(5.21e+04,5.64e+04]"
33001,0,2012,6.677193,60088,150.1,93.4,54929,5,33,1,0.002096924510717614,Northeast,"(110,196]","(5.21e+04,5.64e+04]"
33001,0,2013,5.23,60088,150.1,93.4,54929,5,33,1,0.002096924510717614,Northeast,"(110,196]","(5.21e+04,5.64e+04]"
33001,0,2014,4.505172,60088,150.1,93.4,54929,5,33,1,0.002096924510717614,Northeast,"(110,196]","(5.21e+04,5.64e+04]"
33001,0,2015,5.10678,60088,150.1,93.4,54929,5,33,1,0.002096924510717614,Northeast,"(110,196]","(5.21e+04,5.64e+04]"
33001,0,2016,4.313559,60088,150.1,93.4,54929,5,33,1,0.002096924510717614,Northeast,"(110,196]","(5.21e+04,5.64e+04]"
33001,0,2017,4.635714,60088,150.1,93.4,54929,5,33,1,0.002096924510717614,Northeast,"(110,196]","(5.21e+04,5.64e+04]"
33001,0,2018,4.570175,60088,150.1,93.4,54929,5,33,1,0.002096924510717614,Northeast,"(110,196]","(5.21e+04,5.64e+04]"
33005,0,2001,11.694737,77117,109.1,49.2,53828,5,33,1,0.0025026907167031913,Northeast,"(67.6,110]","(5.21e+04,5.64e+04]"
33005,0,2002,10.796552,77117,109.1,49.2,53828,5,33,1,0.0025026907167031913,Northeast,"(67.6,110]","(5.21e+04,5.64e+04]"
33005,0,2003,12,77117,109.1,49.2,53828,5,33,1,0.0025026907167031913,Northeast,"(67.6,110]","(5.21e+04,5.64e+04]"
33005,0,2004,10.834425999999999,77117,109.1,49.2,53828,5,33,1,0.0025026907167031913,Northeast,"(67.6,110]","(5.21e+04,5.64e+04]"
33005,0,2005,11.951666999999999,77117,109.1,49.2,53828,5,33,1,0.0025026907167031913,Northeast,"(67.6,110]","(5.21e+04,5.64e+04]"
33005,0,2006,11.652459,77117,109.1,49.2,53828,5,33,1,0.0025026907167031913,Northeast,"(67.6,110]","(5.21e+04,5.64e+04]"
33005,0,2007,10.835,77117,109.1,49.2,53828,5,33,1,0.0025026907167031913,Northeast,"(67.6,110]","(5.21e+04,5.64e+04]"
33005,0,2008,10.506667,77117,109.1,49.2,53828,5,33,1,0.0025026907167031913,Northeast,"(67.6,110]","(5.21e+04,5.64e+04]"
33005,0,2009,10.198387,77117,109.1,49.2,53828,5,33,1,0.0025026907167031913,Northeast,"(67.6,110]","(5.21e+04,5.64e+04]"
33005,0,2010,8.257143,77117,109.1,49.2,53828,5,33,1,0.0025026907167031913,Northeast,"(67.6,110]","(5.21e+04,5.64e+04]"
33005,0,2011,8.898304999999999,77117,109.1,49.2,53828,5,33,1,0.0025026907167031913,Northeast,"(67.6,110]","(5.21e+04,5.64e+04]"
33005,0,2013,7.969492,77117,109.1,49.2,53828,5,33,1,0.0025026907167031913,Northeast,"(67.6,110]","(5.21e+04,5.64e+04]"
33005,0,2014,7.256139999999999,77117,109.1,49.2,53828,5,33,1,0.0025026907167031913,Northeast,"(67.6,110]","(5.21e+04,5.64e+04]"
33005,0,2015,8.606667,77117,109.1,49.2,53828,5,33,1,0.0025026907167031913,Northeast,"(67.6,110]","(5.21e+04,5.64e+04]"
33005,0,2016,6.677048999999999,77117,109.1,49.2,53828,5,33,1,0.0025026907167031913,Northeast,"(67.6,110]","(5.21e+04,5.64e+04]"
