County,county_type,year,annual_mean_all,total_pop,pop_density,housing_density,hh_income,land_use,State,EPA_region,native_prop,popd_q,hhinc_q
08031,0,2003,10.442461999999999,600158(r39385),3922.6,1868,45501,1,8,8,0.013724719157288581,"(1.57e+03,6.95e+04]","(4.39e+04,4.61e+04]"
08031,0,2004,9.380386,600158(r39385),3922.6,1868,45501,1,8,8,0.013724719157288581,"(1.57e+03,6.95e+04]","(4.39e+04,4.61e+04]"
08031,0,2005,9.7154115,600158(r39385),3922.6,1868,45501,1,8,8,0.013724719157288581,"(1.57e+03,6.95e+04]","(4.39e+04,4.61e+04]"
08031,0,2006,8.724871,600158(r39385),3922.6,1868,45501,1,8,8,0.013724719157288581,"(1.57e+03,6.95e+04]","(4.39e+04,4.61e+04]"
08031,0,2007,9.880268999999998,600158(r39385),3922.6,1868,45501,1,8,8,0.013724719157288581,"(1.57e+03,6.95e+04]","(4.39e+04,4.61e+04]"
08031,0,2008,8.112916666666667,600158(r39385),3922.6,1868,45501,1,8,8,0.013724719157288581,"(1.57e+03,6.95e+04]","(4.39e+04,4.61e+04]"
08031,0,2009,7.409975666666667,600158(r39385),3922.6,1868,45501,1,8,8,0.013724719157288581,"(1.57e+03,6.95e+04]","(4.39e+04,4.61e+04]"
08031,0,2010,7.715669666666666,600158(r39385),3922.6,1868,45501,1,8,8,0.013724719157288581,"(1.57e+03,6.95e+04]","(4.39e+04,4.61e+04]"
08031,0,2011,7.157801333333333,600158(r39385),3922.6,1868,45501,1,8,8,0.013724719157288581,"(1.57e+03,6.95e+04]","(4.39e+04,4.61e+04]"
08031,0,2012,7.980608,600158(r39385),3922.6,1868,45501,1,8,8,0.013724719157288581,"(1.57e+03,6.95e+04]","(4.39e+04,4.61e+04]"
08031,0,2013,7.39584,600158(r39385),3922.6,1868,45501,1,8,8,0.013724719157288581,"(1.57e+03,6.95e+04]","(4.39e+04,4.61e+04]"
08031,0,2014,8.267293,600158(r39385),3922.6,1868,45501,1,8,8,0.013724719157288581,"(1.57e+03,6.95e+04]","(4.39e+04,4.61e+04]"
08031,0,2015,7.803115333333333,600158(r39385),3922.6,1868,45501,1,8,8,0.013724719157288581,"(1.57e+03,6.95e+04]","(4.39e+04,4.61e+04]"
08031,0,2016,7.304753666666667,600158(r39385),3922.6,1868,45501,1,8,8,0.013724719157288581,"(1.57e+03,6.95e+04]","(4.39e+04,4.61e+04]"
08031,0,2017,7.731668666666667,600158(r39385),3922.6,1868,45501,1,8,8,0.013724719157288581,"(1.57e+03,6.95e+04]","(4.39e+04,4.61e+04]"
08031,0,2018,7.772681333333334,600158(r39385),3922.6,1868,45501,1,8,8,0.013724719157288581,"(1.57e+03,6.95e+04]","(4.39e+04,4.61e+04]"
08035,0,2001,6.3716669999999995,285465,339.7,127.2,99198,2,8,8,0.004144115740984009,"(304,456]","(6.54e+04,1.16e+05]"
08035,0,2006,6.108772,285465,339.7,127.2,99198,2,8,8,0.004144115740984009,"(304,456]","(6.54e+04,1.16e+05]"
08035,0,2007,6.808402999999999,285465,339.7,127.2,99198,2,8,8,0.004144115740984009,"(304,456]","(6.54e+04,1.16e+05]"
08035,0,2008,5.8099169999999996,285465,339.7,127.2,99198,2,8,8,0.004144115740984009,"(304,456]","(6.54e+04,1.16e+05]"
08035,0,2009,5.564166999999999,285465,339.7,127.2,99198,2,8,8,0.004144115740984009,"(304,456]","(6.54e+04,1.16e+05]"
08035,0,2010,5.736667,285465,339.7,127.2,99198,2,8,8,0.004144115740984009,"(304,456]","(6.54e+04,1.16e+05]"
08035,0,2011,5.608403,285465,339.7,127.2,99198,2,8,8,0.004144115740984009,"(304,456]","(6.54e+04,1.16e+05]"
08035,0,2012,6.142856999999999,285465,339.7,127.2,99198,2,8,8,0.004144115740984009,"(304,456]","(6.54e+04,1.16e+05]"
08035,0,2013,5.609916999999999,285465,339.7,127.2,99198,2,8,8,0.004144115740984009,"(304,456]","(6.54e+04,1.16e+05]"
08035,0,2014,4.4395945,285465,339.7,127.2,99198,2,8,8,0.004144115740984009,"(304,456]","(6.54e+04,1.16e+05]"
08035,0,2015,5.3463639999999995,285465,339.7,127.2,99198,2,8,8,0.004144115740984009,"(304,456]","(6.54e+04,1.16e+05]"
08035,0,2016,4.759836,285465,339.7,127.2,99198,2,8,8,0.004144115740984009,"(304,456]","(6.54e+04,1.16e+05]"
08035,0,2017,5.435245999999999,285465,339.7,127.2,99198,2,8,8,0.004144115740984009,"(304,456]","(6.54e+04,1.16e+05]"
08035,0,2018,5.692241,285465,339.7,127.2,99198,2,8,8,0.004144115740984009,"(304,456]","(6.54e+04,1.16e+05]"
08039,0,2000,4.024779,23086,12.5,4.8,78958,2,8,8,0.006584076929740969,"(10.8,34.2]","(6.54e+04,1.16e+05]"
08039,0,2001,4.272131,23086,12.5,4.8,78958,2,8,8,0.006584076929740969,"(10.8,34.2]","(6.54e+04,1.16e+05]"
08039,0,2002,4.602542,23086,12.5,4.8,78958,2,8,8,0.006584076929740969,"(10.8,34.2]","(6.54e+04,1.16e+05]"
08039,0,2003,4.338983,23086,12.5,4.8,78958,2,8,8,0.006584076929740969,"(10.8,34.2]","(6.54e+04,1.16e+05]"
08039,0,2004,4.06036,23086,12.5,4.8,78958,2,8,8,0.006584076929740969,"(10.8,34.2]","(6.54e+04,1.16e+05]"
08039,0,2005,4.727272999999999,23086,12.5,4.8,78958,2,8,8,0.006584076929740969,"(10.8,34.2]","(6.54e+04,1.16e+05]"
08039,0,2006,4.184314,23086,12.5,4.8,78958,2,8,8,0.006584076929740969,"(10.8,34.2]","(6.54e+04,1.16e+05]"
08039,0,2007,4.917307999999999,23086,12.5,4.8,78958,2,8,8,0.006584076929740969,"(10.8,34.2]","(6.54e+04,1.16e+05]"
08039,0,2008,4.318333,23086,12.5,4.8,78958,2,8,8,0.006584076929740969,"(10.8,34.2]","(6.54e+04,1.16e+05]"
08039,0,2009,3.905455,23086,12.5,4.8,78958,2,8,8,0.006584076929740969,"(10.8,34.2]","(6.54e+04,1.16e+05]"
08039,0,2010,4.333898,23086,12.5,4.8,78958,2,8,8,0.006584076929740969,"(10.8,34.2]","(6.54e+04,1.16e+05]"
08041,0,2000,7.162661,622263,292.6,118.9,56268,3,8,8,0.009557052243183348,"(201,304]","(5.22e+04,5.64e+04]"
08041,0,2001,7.592601999999999,622263,292.6,118.9,56268,3,8,8,0.009557052243183348,"(201,304]","(5.22e+04,5.64e+04]"
08041,0,2002,7.1660365,622263,292.6,118.9,56268,3,8,8,0.009557052243183348,"(201,304]","(5.22e+04,5.64e+04]"
08041,0,2003,7.310483,622263,292.6,118.9,56268,3,8,8,0.009557052243183348,"(201,304]","(5.22e+04,5.64e+04]"
08041,0,2004,7.695546,622263,292.6,118.9,56268,3,8,8,0.009557052243183348,"(201,304]","(5.22e+04,5.64e+04]"
08041,0,2005,7.1098655,622263,292.6,118.9,56268,3,8,8,0.009557052243183348,"(201,304]","(5.22e+04,5.64e+04]"
08041,0,2006,7.450715499999999,622263,292.6,118.9,56268,3,8,8,0.009557052243183348,"(201,304]","(5.22e+04,5.64e+04]"
08041,0,2007,7.315574,622263,292.6,118.9,56268,3,8,8,0.009557052243183348,"(201,304]","(5.22e+04,5.64e+04]"
08041,0,2008,6.173469,622263,292.6,118.9,56268,3,8,8,0.009557052243183348,"(201,304]","(5.22e+04,5.64e+04]"
08041,0,2009,5.584483,622263,292.6,118.9,56268,3,8,8,0.009557052243183348,"(201,304]","(5.22e+04,5.64e+04]"
08041,0,2010,6.1873949999999995,622263,292.6,118.9,56268,3,8,8,0.009557052243183348,"(201,304]","(5.22e+04,5.64e+04]"
08041,0,2011,5.873913,622263,292.6,118.9,56268,3,8,8,0.009557052243183348,"(201,304]","(5.22e+04,5.64e+04]"
08041,0,2012,7.127885,622263,292.6,118.9,56268,3,8,8,0.009557052243183348,"(201,304]","(5.22e+04,5.64e+04]"
08041,0,2013,6.010656,622263,292.6,118.9,56268,3,8,8,0.009557052243183348,"(201,304]","(5.22e+04,5.64e+04]"
08041,0,2014,5.8,622263,292.6,118.9,56268,3,8,8,0.009557052243183348,"(201,304]","(5.22e+04,5.64e+04]"
08041,0,2015,5.282051,622263,292.6,118.9,56268,3,8,8,0.009557052243183348,"(201,304]","(5.22e+04,5.64e+04]"
08051,0,2000,5.896491,15324,4.7,3.5,49356,6,8,8,0.01357347950926651,"[0.5,10.8]","(4.87e+04,5.22e+04]"
08051,0,2001,6.356667,15324,4.7,3.5,49356,6,8,8,0.01357347950926651,"[0.5,10.8]","(4.87e+04,5.22e+04]"
08051,0,2002,6.941667,15324,4.7,3.5,49356,6,8,8,0.01357347950926651,"[0.5,10.8]","(4.87e+04,5.22e+04]"
08051,0,2003,6.95,15324,4.7,3.5,49356,6,8,8,0.01357347950926651,"[0.5,10.8]","(4.87e+04,5.22e+04]"
08051,0,2004,5.539655,15324,4.7,3.5,49356,6,8,8,0.01357347950926651,"[0.5,10.8]","(4.87e+04,5.22e+04]"
08051,0,2006,6.414286,15324,4.7,3.5,49356,6,8,8,0.01357347950926651,"[0.5,10.8]","(4.87e+04,5.22e+04]"
08057,0,2001,2.48259243697479,1394,0.9,0.8,37222,6,8,8,0.012195121951219513,"[0.5,10.8]","(3.64e+04,3.9e+04]"
08057,0,2002,2.5513049019607843,1394,0.9,0.8,37222,6,8,8,0.012195121951219513,"[0.5,10.8]","(3.64e+04,3.9e+04]"
08057,0,2003,2.3630631578947368,1394,0.9,0.8,37222,6,8,8,0.012195121951219513,"[0.5,10.8]","(3.64e+04,3.9e+04]"
08057,0,2004,1.9160354545454545,1394,0.9,0.8,37222,6,8,8,0.012195121951219513,"[0.5,10.8]","(3.64e+04,3.9e+04]"
08057,0,2005,1.8744438596491229,1394,0.9,0.8,37222,6,8,8,0.012195121951219513,"[0.5,10.8]","(3.64e+04,3.9e+04]"
08057,0,2006,2.2491392857142856,1394,0.9,0.8,37222,6,8,8,0.012195121951219513,"[0.5,10.8]","(3.64e+04,3.9e+04]"
08057,0,2007,2.4767,1394,0.9,0.8,37222,6,8,8,0.012195121951219513,"[0.5,10.8]","(3.64e+04,3.9e+04]"
08057,0,2008,2.4332973913043476,1394,0.9,0.8,37222,6,8,8,0.012195121951219513,"[0.5,10.8]","(3.64e+04,3.9e+04]"
08057,0,2009,2.294327118644068,1394,0.9,0.8,37222,6,8,8,0.012195121951219513,"[0.5,10.8]","(3.64e+04,3.9e+04]"
08057,0,2010,1.8565162162162163,1394,0.9,0.8,37222,6,8,8,0.012195121951219513,"[0.5,10.8]","(3.64e+04,3.9e+04]"
08057,0,2011,1.7875794392523365,1394,0.9,0.8,37222,6,8,8,0.012195121951219513,"[0.5,10.8]","(3.64e+04,3.9e+04]"
08057,0,2012,2.942085714285714,1394,0.9,0.8,37222,6,8,8,0.012195121951219513,"[0.5,10.8]","(3.64e+04,3.9e+04]"
08057,0,2013,1.924408695652174,1394,0.9,0.8,37222,6,8,8,0.012195121951219513,"[0.5,10.8]","(3.64e+04,3.9e+04]"
08057,0,2014,2.09445,1394,0.9,0.8,37222,6,8,8,0.012195121951219513,"[0.5,10.8]","(3.64e+04,3.9e+04]"
08057,0,2015,1.8018281355932204,1394,0.9,0.8,37222,6,8,8,0.012195121951219513,"[0.5,10.8]","(3.64e+04,3.9e+04]"
08057,0,2016,1.8155399130434782,1394,0.9,0.8,37222,6,8,8,0.012195121951219513,"[0.5,10.8]","(3.64e+04,3.9e+04]"
08057,0,2017,2.5342115384615385,1394,0.9,0.8,37222,6,8,8,0.012195121951219513,"[0.5,10.8]","(3.64e+04,3.9e+04]"
08057,0,2018,2.4755593103448277,1394,0.9,0.8,37222,6,8,8,0.012195121951219513,"[0.5,10.8]","(3.64e+04,3.9e+04]"
08067,1,2000,4.950943,51334,30.3,15.3,56422,5,8,8,0.05818755600576616,"(10.8,34.2]","(5.22e+04,5.64e+04]"
08067,1,2001,4.84,51334,30.3,15.3,56422,5,8,8,0.05818755600576616,"(10.8,34.2]","(5.22e+04,5.64e+04]"
08067,1,2002,6.093443,51334,30.3,15.3,56422,5,8,8,0.05818755600576616,"(10.8,34.2]","(5.22e+04,5.64e+04]"
08067,1,2003,5.831579,51334,30.3,15.3,56422,5,8,8,0.05818755600576616,"(10.8,34.2]","(5.22e+04,5.64e+04]"
08067,1,2005,2.942366086956522,51334,30.3,15.3,56422,5,8,8,0.05818755600576616,"(10.8,34.2]","(5.22e+04,5.64e+04]"
08067,1,2006,2.890927731092437,51334,30.3,15.3,56422,5,8,8,0.05818755600576616,"(10.8,34.2]","(5.22e+04,5.64e+04]"
08067,1,2007,3.4069175438596493,51334,30.3,15.3,56422,5,8,8,0.05818755600576616,"(10.8,34.2]","(5.22e+04,5.64e+04]"
08067,1,2008,3.4081956140350878,51334,30.3,15.3,56422,5,8,8,0.05818755600576616,"(10.8,34.2]","(5.22e+04,5.64e+04]"
08067,1,2009,3.422415315315315,51334,30.3,15.3,56422,5,8,8,0.05818755600576616,"(10.8,34.2]","(5.22e+04,5.64e+04]"
08067,1,2010,3.969791347826087,51334,30.3,15.3,56422,5,8,8,0.05818755600576616,"(10.8,34.2]","(5.22e+04,5.64e+04]"
08067,1,2011,4.005377045977011,51334,30.3,15.3,56422,5,8,8,0.05818755600576616,"(10.8,34.2]","(5.22e+04,5.64e+04]"
08067,1,2012,4.099273222689075,51334,30.3,15.3,56422,5,8,8,0.05818755600576616,"(10.8,34.2]","(5.22e+04,5.64e+04]"
08067,1,2013,4.009589548022599,51334,30.3,15.3,56422,5,8,8,0.05818755600576616,"(10.8,34.2]","(5.22e+04,5.64e+04]"
08067,1,2014,3.3868269467787115,51334,30.3,15.3,56422,5,8,8,0.05818755600576616,"(10.8,34.2]","(5.22e+04,5.64e+04]"
08067,1,2015,2.928118913165266,51334,30.3,15.3,56422,5,8,8,0.05818755600576616,"(10.8,34.2]","(5.22e+04,5.64e+04]"
08067,1,2016,2.8243211779661017,51334,30.3,15.3,56422,5,8,8,0.05818755600576616,"(10.8,34.2]","(5.22e+04,5.64e+04]"
08067,1,2017,2.9100789915966385,51334,30.3,15.3,56422,5,8,8,0.05818755600576616,"(10.8,34.2]","(5.22e+04,5.64e+04]"
08067,1,2018,3.3817412605042017,51334,30.3,15.3,56422,5,8,8,0.05818755600576616,"(10.8,34.2]","(5.22e+04,5.64e+04]"
08069,0,2000,5.512875074074073,299630,115.4,51.1,56447,3,8,8,0.007362413643493642,"(112,201]","(5.64e+04,6.54e+04]"
08069,0,2001,5.950135979338842,299630,115.4,51.1,56447,3,8,8,0.007362413643493642,"(112,201]","(5.64e+04,6.54e+04]"
08069,0,2002,5.788544083333333,299630,115.4,51.1,56447,3,8,8,0.007362413643493642,"(112,201]","(5.64e+04,6.54e+04]"
08069,0,2003,5.207186884615385,299630,115.4,51.1,56447,3,8,8,0.007362413643493642,"(112,201]","(5.64e+04,6.54e+04]"
08069,0,2004,5.052691438016529,299630,115.4,51.1,56447,3,8,8,0.007362413643493642,"(112,201]","(5.64e+04,6.54e+04]"
08069,0,2005,4.892977391304347,299630,115.4,51.1,56447,3,8,8,0.007362413643493642,"(112,201]","(5.64e+04,6.54e+04]"
08069,0,2006,5.053232081967213,299630,115.4,51.1,56447,3,8,8,0.007362413643493642,"(112,201]","(5.64e+04,6.54e+04]"
08069,0,2007,5.51167788034188,299630,115.4,51.1,56447,3,8,8,0.007362413643493642,"(112,201]","(5.64e+04,6.54e+04]"
08069,0,2008,4.81996669327731,299630,115.4,51.1,56447,3,8,8,0.007362413643493642,"(112,201]","(5.64e+04,6.54e+04]"
08069,0,2009,4.648717598360656,299630,115.4,51.1,56447,3,8,8,0.007362413643493642,"(112,201]","(5.64e+04,6.54e+04]"
08069,0,2010,4.371084254098361,299630,115.4,51.1,56447,3,8,8,0.007362413643493642,"(112,201]","(5.64e+04,6.54e+04]"
08069,0,2011,4.083695517241379,299630,115.4,51.1,56447,3,8,8,0.007362413643493642,"(112,201]","(5.64e+04,6.54e+04]"
08069,0,2012,5.408423537190082,299630,115.4,51.1,56447,3,8,8,0.007362413643493642,"(112,201]","(5.64e+04,6.54e+04]"
08069,0,2013,4.656486752136752,299630,115.4,51.1,56447,3,8,8,0.007362413643493642,"(112,201]","(5.64e+04,6.54e+04]"
08069,0,2014,4.493409879310344,299630,115.4,51.1,56447,3,8,8,0.007362413643493642,"(112,201]","(5.64e+04,6.54e+04]"
08069,0,2015,4.133701398230088,299630,115.4,51.1,56447,3,8,8,0.007362413643493642,"(112,201]","(5.64e+04,6.54e+04]"
08069,0,2016,2.195242542372881,299630,115.4,51.1,56447,3,8,8,0.007362413643493642,"(112,201]","(5.64e+04,6.54e+04]"
08069,0,2017,2.886675,299630,115.4,51.1,56447,3,8,8,0.007362413643493642,"(112,201]","(5.64e+04,6.54e+04]"
08069,0,2018,2.8289302564102563,299630,115.4,51.1,56447,3,8,8,0.007362413643493642,"(112,201]","(5.64e+04,6.54e+04]"
08077,0,2000,7.213934,146723,44.1,18.8,52067,4,8,8,0.010591386490188995,"(34.2,67.8]","(4.87e+04,5.22e+04]"
08077,0,2001,7.90625,146723,44.1,18.8,52067,4,8,8,0.010591386490188995,"(34.2,67.8]","(4.87e+04,5.22e+04]"
08077,0,2002,8.082455999999999,146723,44.1,18.8,52067,4,8,8,0.010591386490188995,"(34.2,67.8]","(4.87e+04,5.22e+04]"
08077,0,2003,7.9747520000000005,146723,44.1,18.8,52067,4,8,8,0.010591386490188995,"(34.2,67.8]","(4.87e+04,5.22e+04]"
08077,0,2004,10.380488,146723,44.1,18.8,52067,4,8,8,0.010591386490188995,"(34.2,67.8]","(4.87e+04,5.22e+04]"
08077,0,2005,8.395868,146723,44.1,18.8,52067,4,8,8,0.010591386490188995,"(34.2,67.8]","(4.87e+04,5.22e+04]"
08077,0,2006,9.69918,146723,44.1,18.8,52067,4,8,8,0.010591386490188995,"(34.2,67.8]","(4.87e+04,5.22e+04]"
08077,0,2007,9.506897,146723,44.1,18.8,52067,4,8,8,0.010591386490188995,"(34.2,67.8]","(4.87e+04,5.22e+04]"
08077,0,2008,9.112712,146723,44.1,18.8,52067,4,8,8,0.010591386490188995,"(34.2,67.8]","(4.87e+04,5.22e+04]"
08077,0,2009,9.634167,146723,44.1,18.8,52067,4,8,8,0.010591386490188995,"(34.2,67.8]","(4.87e+04,5.22e+04]"
08077,0,2010,8.99916,146723,44.1,18.8,52067,4,8,8,0.010591386490188995,"(34.2,67.8]","(4.87e+04,5.22e+04]"
08077,0,2011,7.081817999999999,146723,44.1,18.8,52067,4,8,8,0.010591386490188995,"(34.2,67.8]","(4.87e+04,5.22e+04]"
08077,0,2012,7.325489999999999,146723,44.1,18.8,52067,4,8,8,0.010591386490188995,"(34.2,67.8]","(4.87e+04,5.22e+04]"
08077,0,2013,8.930159,146723,44.1,18.8,52067,4,8,8,0.010591386490188995,"(34.2,67.8]","(4.87e+04,5.22e+04]"
08077,0,2014,6.329167,146723,44.1,18.8,52067,4,8,8,0.010591386490188995,"(34.2,67.8]","(4.87e+04,5.22e+04]"
08077,0,2015,5.663866,146723,44.1,18.8,52067,4,8,8,0.010591386490188995,"(34.2,67.8]","(4.87e+04,5.22e+04]"
08083,1,2000,3.200385436893204,25535,12.6,6,44103,6,8,8,0.12249853142745251,"(10.8,34.2]","(4.39e+04,4.61e+04]"
08083,1,2001,3.1914102803738316,25535,12.6,6,44103,6,8,8,0.12249853142745251,"(10.8,34.2]","(4.39e+04,4.61e+04]"
08083,1,2002,4.617897345132743,25535,12.6,6,44103,6,8,8,0.12249853142745251,"(10.8,34.2]","(4.39e+04,4.61e+04]"
08083,1,2003,5.015466055045872,25535,12.6,6,44103,6,8,8,0.12249853142745251,"(10.8,34.2]","(4.39e+04,4.61e+04]"
08083,1,2004,2.7856216666666667,25535,12.6,6,44103,6,8,8,0.12249853142745251,"(10.8,34.2]","(4.39e+04,4.61e+04]"
08083,1,2005,2.816850442477876,25535,12.6,6,44103,6,8,8,0.12249853142745251,"(10.8,34.2]","(4.39e+04,4.61e+04]"
08083,1,2006,3.016086956521739,25535,12.6,6,44103,6,8,8,0.12249853142745251,"(10.8,34.2]","(4.39e+04,4.61e+04]"
08083,1,2007,3.024829565217391,25535,12.6,6,44103,6,8,8,0.12249853142745251,"(10.8,34.2]","(4.39e+04,4.61e+04]"
08083,1,2008,2.9336880341880343,25535,12.6,6,44103,6,8,8,0.12249853142745251,"(10.8,34.2]","(4.39e+04,4.61e+04]"
08083,1,2009,4.885074369565217,25535,12.6,6,44103,6,8,8,0.12249853142745251,"(10.8,34.2]","(4.39e+04,4.61e+04]"
08083,1,2010,4.535433730769231,25535,12.6,6,44103,6,8,8,0.12249853142745251,"(10.8,34.2]","(4.39e+04,4.61e+04]"
08083,1,2011,4.458070008264462,25535,12.6,6,44103,6,8,8,0.12249853142745251,"(10.8,34.2]","(4.39e+04,4.61e+04]"
08083,1,2012,4.4196569958677685,25535,12.6,6,44103,6,8,8,0.12249853142745251,"(10.8,34.2]","(4.39e+04,4.61e+04]"
08083,1,2013,4.528458464285714,25535,12.6,6,44103,6,8,8,0.12249853142745251,"(10.8,34.2]","(4.39e+04,4.61e+04]"
08083,1,2014,3.8025221965811964,25535,12.6,6,44103,6,8,8,0.12249853142745251,"(10.8,34.2]","(4.39e+04,4.61e+04]"
08083,1,2015,2.229003666666667,25535,12.6,6,44103,6,8,8,0.12249853142745251,"(10.8,34.2]","(4.39e+04,4.61e+04]"
08083,1,2016,1.9492996428571427,25535,12.6,6,44103,6,8,8,0.12249853142745251,"(10.8,34.2]","(4.39e+04,4.61e+04]"
08083,1,2017,2.124563243243243,25535,12.6,6,44103,6,8,8,0.12249853142745251,"(10.8,34.2]","(4.39e+04,4.61e+04]"
08083,1,2018,2.415895338983051,25535,12.6,6,44103,6,8,8,0.12249853142745251,"(10.8,34.2]","(4.39e+04,4.61e+04]"
08097,0,2001,2.2216558558558557,17148,17.7,13.3,64502,5,8,8,0.002624212736179146,"(10.8,34.2]","(5.64e+04,6.54e+04]"
08097,0,2002,2.595487037037037,17148,17.7,13.3,64502,5,8,8,0.002624212736179146,"(10.8,34.2]","(5.64e+04,6.54e+04]"
08097,0,2003,2.294878333333333,17148,17.7,13.3,64502,5,8,8,0.002624212736179146,"(10.8,34.2]","(5.64e+04,6.54e+04]"
08097,0,2004,1.7897319327731092,17148,17.7,13.3,64502,5,8,8,0.002624212736179146,"(10.8,34.2]","(5.64e+04,6.54e+04]"
08097,0,2005,1.9219508333333333,17148,17.7,13.3,64502,5,8,8,0.002624212736179146,"(10.8,34.2]","(5.64e+04,6.54e+04]"
08097,0,2006,2.189644036697248,17148,17.7,13.3,64502,5,8,8,0.002624212736179146,"(10.8,34.2]","(5.64e+04,6.54e+04]"
08097,0,2007,2.2778425,17148,17.7,13.3,64502,5,8,8,0.002624212736179146,"(10.8,34.2]","(5.64e+04,6.54e+04]"
08097,0,2008,2.283440909090909,17148,17.7,13.3,64502,5,8,8,0.002624212736179146,"(10.8,34.2]","(5.64e+04,6.54e+04]"
08097,0,2009,2.2019737288135595,17148,17.7,13.3,64502,5,8,8,0.002624212736179146,"(10.8,34.2]","(5.64e+04,6.54e+04]"
08097,0,2010,2.0471686440677965,17148,17.7,13.3,64502,5,8,8,0.002624212736179146,"(10.8,34.2]","(5.64e+04,6.54e+04]"
08097,0,2011,2.0740220338983053,17148,17.7,13.3,64502,5,8,8,0.002624212736179146,"(10.8,34.2]","(5.64e+04,6.54e+04]"
08097,0,2012,2.661191379310345,17148,17.7,13.3,64502,5,8,8,0.002624212736179146,"(10.8,34.2]","(5.64e+04,6.54e+04]"
08097,0,2013,1.8421487603305786,17148,17.7,13.3,64502,5,8,8,0.002624212736179146,"(10.8,34.2]","(5.64e+04,6.54e+04]"
08097,0,2014,1.9292028037383178,17148,17.7,13.3,64502,5,8,8,0.002624212736179146,"(10.8,34.2]","(5.64e+04,6.54e+04]"
08097,0,2015,1.8062566115702479,17148,17.7,13.3,64502,5,8,8,0.002624212736179146,"(10.8,34.2]","(5.64e+04,6.54e+04]"
08097,0,2016,1.559260168067227,17148,17.7,13.3,64502,5,8,8,0.002624212736179146,"(10.8,34.2]","(5.64e+04,6.54e+04]"
08097,0,2017,1.7398191228070177,17148,17.7,13.3,64502,5,8,8,0.002624212736179146,"(10.8,34.2]","(5.64e+04,6.54e+04]"
08097,0,2018,2.314923247863248,17148,17.7,13.3,64502,5,8,8,0.002624212736179146,"(10.8,34.2]","(5.64e+04,6.54e+04]"
08101,0,2000,7.808332999999999,159063,66.7,29.1,40699,4,8,8,0.01920622646372821,"(34.2,67.8]","(3.9e+04,4.21e+04]"
08101,0,2001,8.512397,159063,66.7,29.1,40699,4,8,8,0.01920622646372821,"(34.2,67.8]","(3.9e+04,4.21e+04]"
08101,0,2002,7.726316,159063,66.7,29.1,40699,4,8,8,0.01920622646372821,"(34.2,67.8]","(3.9e+04,4.21e+04]"
08101,0,2003,7.6409839999999996,159063,66.7,29.1,40699,4,8,8,0.01920622646372821,"(34.2,67.8]","(3.9e+04,4.21e+04]"
08101,0,2004,6.826496,159063,66.7,29.1,40699,4,8,8,0.01920622646372821,"(34.2,67.8]","(3.9e+04,4.21e+04]"
08101,0,2005,7.142975,159063,66.7,29.1,40699,4,8,8,0.01920622646372821,"(34.2,67.8]","(3.9e+04,4.21e+04]"
08101,0,2006,8.638333,159063,66.7,29.1,40699,4,8,8,0.01920622646372821,"(34.2,67.8]","(3.9e+04,4.21e+04]"
08101,0,2007,7.142240999999999,159063,66.7,29.1,40699,4,8,8,0.01920622646372821,"(34.2,67.8]","(3.9e+04,4.21e+04]"
08101,0,2008,7.33578,159063,66.7,29.1,40699,4,8,8,0.01920622646372821,"(34.2,67.8]","(3.9e+04,4.21e+04]"
08101,0,2010,6.244628,159063,66.7,29.1,40699,4,8,8,0.01920622646372821,"(34.2,67.8]","(3.9e+04,4.21e+04]"
08101,0,2011,5.767272999999999,159063,66.7,29.1,40699,4,8,8,0.01920622646372821,"(34.2,67.8]","(3.9e+04,4.21e+04]"
08101,0,2012,6.890384999999999,159063,66.7,29.1,40699,4,8,8,0.01920622646372821,"(34.2,67.8]","(3.9e+04,4.21e+04]"
08101,0,2013,6.507626999999999,159063,66.7,29.1,40699,4,8,8,0.01920622646372821,"(34.2,67.8]","(3.9e+04,4.21e+04]"
08101,0,2014,5.705356999999999,159063,66.7,29.1,40699,4,8,8,0.01920622646372821,"(34.2,67.8]","(3.9e+04,4.21e+04]"
08101,0,2015,5.148333,159063,66.7,29.1,40699,4,8,8,0.01920622646372821,"(34.2,67.8]","(3.9e+04,4.21e+04]"
08101,0,2016,4.845763,159063,66.7,29.1,40699,4,8,8,0.01920622646372821,"(34.2,67.8]","(3.9e+04,4.21e+04]"
08101,0,2017,5.592372999999999,159063,66.7,29.1,40699,4,8,8,0.01920622646372821,"(34.2,67.8]","(3.9e+04,4.21e+04]"
08101,0,2018,6.14955,159063,66.7,29.1,40699,4,8,8,0.01920622646372821,"(34.2,67.8]","(3.9e+04,4.21e+04]"
08103,0,2011,9.812069,6666,2.1,1,57992,6,8,8,0.00885088508850885,"[0.5,10.8]","(5.64e+04,6.54e+04]"
08103,0,2012,6.710795075630252,6666,2.1,1,57992,6,8,8,0.00885088508850885,"[0.5,10.8]","(5.64e+04,6.54e+04]"
08103,0,2013,5.455434475409835,6666,2.1,1,57992,6,8,8,0.00885088508850885,"[0.5,10.8]","(5.64e+04,6.54e+04]"
08103,0,2014,4.824422827586207,6666,2.1,1,57992,6,8,8,0.00885088508850885,"[0.5,10.8]","(5.64e+04,6.54e+04]"
08103,0,2015,5.097567533898305,6666,2.1,1,57992,6,8,8,0.00885088508850885,"[0.5,10.8]","(5.64e+04,6.54e+04]"
