county_type,County,year,annual_mean_all,State,State_Name,total_pop,pop_density,housing_density,hh_income,land_use,EPA_region,native_prop,popd_q,hhinc_q
0,13095,2013,9.680178,13,GA,94565,287.7,124.1,32435,4,4,0.002210120023264421,"(160,383]","(3.21e+04,3.56e+04]"
0,13095,2014,10.428308,13,GA,94565,287.7,124.1,32435,4,4,0.002210120023264421,"(160,383]","(3.21e+04,3.56e+04]"
0,13095,2015,8.797687999999999,13,GA,94565,287.7,124.1,32435,4,4,0.002210120023264421,"(160,383]","(3.21e+04,3.56e+04]"
0,13095,2016,8.599708,13,GA,94565,287.7,124.1,32435,4,4,0.002210120023264421,"(160,383]","(3.21e+04,3.56e+04]"
0,13095,2017,9.164724999999999,13,GA,94565,287.7,124.1,32435,4,4,0.002210120023264421,"(160,383]","(3.21e+04,3.56e+04]"
0,13095,2018,8.469275,13,GA,94565,287.7,124.1,32435,4,4,0.002210120023264421,"(160,383]","(3.21e+04,3.56e+04]"
0,13115,2000,17.808080999999998,13,GA,96317,188.9,79.5,41066,4,4,0.0035715398112482737,"(160,383]","(4.03e+04,4.24e+04]"
0,13115,2001,15.913684,13,GA,96317,188.9,79.5,41066,4,4,0.0035715398112482737,"(160,383]","(4.03e+04,4.24e+04]"
0,13115,2002,14.778899,13,GA,96317,188.9,79.5,41066,4,4,0.0035715398112482737,"(160,383]","(4.03e+04,4.24e+04]"
0,13115,2003,16.173636,13,GA,96317,188.9,79.5,41066,4,4,0.0035715398112482737,"(160,383]","(4.03e+04,4.24e+04]"
0,13115,2004,15.645455,13,GA,96317,188.9,79.5,41066,4,4,0.0035715398112482737,"(160,383]","(4.03e+04,4.24e+04]"
0,13115,2005,16.702631999999998,13,GA,96317,188.9,79.5,41066,4,4,0.0035715398112482737,"(160,383]","(4.03e+04,4.24e+04]"
0,13115,2006,16.031579,13,GA,96317,188.9,79.5,41066,4,4,0.0035715398112482737,"(160,383]","(4.03e+04,4.24e+04]"
0,13115,2007,15.625088,13,GA,96317,188.9,79.5,41066,4,4,0.0035715398112482737,"(160,383]","(4.03e+04,4.24e+04]"
0,13115,2008,12.963486999999999,13,GA,96317,188.9,79.5,41066,4,4,0.0035715398112482737,"(160,383]","(4.03e+04,4.24e+04]"
0,13115,2010,12.644067999999999,13,GA,96317,188.9,79.5,41066,4,4,0.0035715398112482737,"(160,383]","(4.03e+04,4.24e+04]"
0,13115,2011,12.317905,13,GA,96317,188.9,79.5,41066,4,4,0.0035715398112482737,"(160,383]","(4.03e+04,4.24e+04]"
0,13115,2012,10.577273,13,GA,96317,188.9,79.5,41066,4,4,0.0035715398112482737,"(160,383]","(4.03e+04,4.24e+04]"
0,13115,2013,9.377358,13,GA,96317,188.9,79.5,41066,4,4,0.0035715398112482737,"(160,383]","(4.03e+04,4.24e+04]"
0,13115,2014,10.923667,13,GA,96317,188.9,79.5,41066,4,4,0.0035715398112482737,"(160,383]","(4.03e+04,4.24e+04]"
0,13115,2015,9.386012,13,GA,96317,188.9,79.5,41066,4,4,0.0035715398112482737,"(160,383]","(4.03e+04,4.24e+04]"
0,13115,2016,9.284969,13,GA,96317,188.9,79.5,41066,4,4,0.0035715398112482737,"(160,383]","(4.03e+04,4.24e+04]"
0,13121,2000,19.95931,13,GA,920581(r41350),1748,830,56709,1,4,0.002453885100822198,"(383,6.95e+04]","(5.09e+04,5.75e+04]"
0,13121,2001,17.435888333333335,13,GA,920581(r41350),1748,830,56709,1,4,0.002453885100822198,"(383,6.95e+04]","(5.09e+04,5.75e+04]"
0,13121,2002,16.4404055,13,GA,920581(r41350),1748,830,56709,1,4,0.002453885100822198,"(383,6.95e+04]","(5.09e+04,5.75e+04]"
0,13121,2003,16.780362999999998,13,GA,920581(r41350),1748,830,56709,1,4,0.002453885100822198,"(383,6.95e+04]","(5.09e+04,5.75e+04]"
0,13121,2004,16.839404000000002,13,GA,920581(r41350),1748,830,56709,1,4,0.002453885100822198,"(383,6.95e+04]","(5.09e+04,5.75e+04]"
0,13121,2005,16.382735,13,GA,920581(r41350),1748,830,56709,1,4,0.002453885100822198,"(383,6.95e+04]","(5.09e+04,5.75e+04]"
0,13121,2006,15.233623,13,GA,920581(r41350),1748,830,56709,1,4,0.002453885100822198,"(383,6.95e+04]","(5.09e+04,5.75e+04]"
0,13121,2007,15.572503999999999,13,GA,920581(r41350),1748,830,56709,1,4,0.002453885100822198,"(383,6.95e+04]","(5.09e+04,5.75e+04]"
0,13121,2008,13.738082499999999,13,GA,920581(r41350),1748,830,56709,1,4,0.002453885100822198,"(383,6.95e+04]","(5.09e+04,5.75e+04]"
0,13121,2009,12.033628,13,GA,920581(r41350),1748,830,56709,1,4,0.002453885100822198,"(383,6.95e+04]","(5.09e+04,5.75e+04]"
0,13121,2010,13.240077,13,GA,920581(r41350),1748,830,56709,1,4,0.002453885100822198,"(383,6.95e+04]","(5.09e+04,5.75e+04]"
0,13121,2011,12.552683499999999,13,GA,920581(r41350),1748,830,56709,1,4,0.002453885100822198,"(383,6.95e+04]","(5.09e+04,5.75e+04]"
0,13121,2012,10.6742765,13,GA,920581(r41350),1748,830,56709,1,4,0.002453885100822198,"(383,6.95e+04]","(5.09e+04,5.75e+04]"
0,13121,2013,10.41,13,GA,920581(r41350),1748,830,56709,1,4,0.002453885100822198,"(383,6.95e+04]","(5.09e+04,5.75e+04]"
0,13121,2014,11.038136,13,GA,920581(r41350),1748,830,56709,1,4,0.002453885100822198,"(383,6.95e+04]","(5.09e+04,5.75e+04]"
0,13121,2015,10.230747999999998,13,GA,920581(r41350),1748,830,56709,1,4,0.002453885100822198,"(383,6.95e+04]","(5.09e+04,5.75e+04]"
0,13121,2016,10.233598,13,GA,920581(r41350),1748,830,56709,1,4,0.002453885100822198,"(383,6.95e+04]","(5.09e+04,5.75e+04]"
0,13121,2017,10.076984499999998,13,GA,920581(r41350),1748,830,56709,1,4,0.002453885100822198,"(383,6.95e+04]","(5.09e+04,5.75e+04]"
0,13121,2018,8.903718999999999,13,GA,920581(r41350),1748,830,56709,1,4,0.002453885100822198,"(383,6.95e+04]","(5.09e+04,5.75e+04]"
0,13127,2000,14.413208,13,GA,79626,189.7,97,50337,4,4,0.0029136211790118803,"(160,383]","(4.72e+04,5.09e+04]"
0,13127,2002,10.861818,13,GA,79626,189.7,97,50337,4,4,0.0029136211790118803,"(160,383]","(4.72e+04,5.09e+04]"
0,13127,2003,11.685293999999999,13,GA,79626,189.7,97,50337,4,4,0.0029136211790118803,"(160,383]","(4.72e+04,5.09e+04]"
0,13127,2004,12.342157,13,GA,79626,189.7,97,50337,4,4,0.0029136211790118803,"(160,383]","(4.72e+04,5.09e+04]"
0,13127,2005,12.684211,13,GA,79626,189.7,97,50337,4,4,0.0029136211790118803,"(160,383]","(4.72e+04,5.09e+04]"
0,13127,2006,11.628319,13,GA,79626,189.7,97,50337,4,4,0.0029136211790118803,"(160,383]","(4.72e+04,5.09e+04]"
0,13127,2007,11.538298,13,GA,79626,189.7,97,50337,4,4,0.0029136211790118803,"(160,383]","(4.72e+04,5.09e+04]"
0,13127,2008,9.829348,13,GA,79626,189.7,97,50337,4,4,0.0029136211790118803,"(160,383]","(4.72e+04,5.09e+04]"
0,13127,2009,8.906796,13,GA,79626,189.7,97,50337,4,4,0.0029136211790118803,"(160,383]","(4.72e+04,5.09e+04]"
0,13127,2013,8.181657,13,GA,79626,189.7,97,50337,4,4,0.0029136211790118803,"(160,383]","(4.72e+04,5.09e+04]"
0,13127,2014,8.718919,13,GA,79626,189.7,97,50337,4,4,0.0029136211790118803,"(160,383]","(4.72e+04,5.09e+04]"
0,13127,2015,7.222257,13,GA,79626,189.7,97,50337,4,4,0.0029136211790118803,"(160,383]","(4.72e+04,5.09e+04]"
0,13127,2016,7.820625,13,GA,79626,189.7,97,50337,4,4,0.0029136211790118803,"(160,383]","(4.72e+04,5.09e+04]"
0,13127,2017,7.469158999999999,13,GA,79626,189.7,97,50337,4,4,0.0029136211790118803,"(160,383]","(4.72e+04,5.09e+04]"
0,13127,2018,6.357576,13,GA,79626,189.7,97,50337,4,4,0.0029136211790118803,"(160,383]","(4.72e+04,5.09e+04]"
0,13135,2000,19.471698,13,GA,805321,1871.2,677.4,63219,2,4,0.005014149637225404,"(383,6.95e+04]","(5.75e+04,1.16e+05]"
0,13135,2002,15.5,13,GA,805321,1871.2,677.4,63219,2,4,0.005014149637225404,"(383,6.95e+04]","(5.75e+04,1.16e+05]"
0,13135,2003,16.234483,13,GA,805321,1871.2,677.4,63219,2,4,0.005014149637225404,"(383,6.95e+04]","(5.75e+04,1.16e+05]"
0,13135,2004,16.096552,13,GA,805321,1871.2,677.4,63219,2,4,0.005014149637225404,"(383,6.95e+04]","(5.75e+04,1.16e+05]"
0,13135,2005,16.003774,13,GA,805321,1871.2,677.4,63219,2,4,0.005014149637225404,"(383,6.95e+04]","(5.75e+04,1.16e+05]"
0,13135,2006,16.77963,13,GA,805321,1871.2,677.4,63219,2,4,0.005014149637225404,"(383,6.95e+04]","(5.75e+04,1.16e+05]"
0,13135,2007,14.207142999999999,13,GA,805321,1871.2,677.4,63219,2,4,0.005014149637225404,"(383,6.95e+04]","(5.75e+04,1.16e+05]"
0,13135,2008,12.545192,13,GA,805321,1871.2,677.4,63219,2,4,0.005014149637225404,"(383,6.95e+04]","(5.75e+04,1.16e+05]"
0,13135,2009,11.508823999999999,13,GA,805321,1871.2,677.4,63219,2,4,0.005014149637225404,"(383,6.95e+04]","(5.75e+04,1.16e+05]"
0,13135,2010,12.367593,13,GA,805321,1871.2,677.4,63219,2,4,0.005014149637225404,"(383,6.95e+04]","(5.75e+04,1.16e+05]"
0,13135,2011,11.307070999999999,13,GA,805321,1871.2,677.4,63219,2,4,0.005014149637225404,"(383,6.95e+04]","(5.75e+04,1.16e+05]"
0,13135,2012,9.980508,13,GA,805321,1871.2,677.4,63219,2,4,0.005014149637225404,"(383,6.95e+04]","(5.75e+04,1.16e+05]"
0,13135,2013,8.893162,13,GA,805321,1871.2,677.4,63219,2,4,0.005014149637225404,"(383,6.95e+04]","(5.75e+04,1.16e+05]"
0,13135,2014,9.206897,13,GA,805321,1871.2,677.4,63219,2,4,0.005014149637225404,"(383,6.95e+04]","(5.75e+04,1.16e+05]"
0,13135,2015,8.705931999999999,13,GA,805321,1871.2,677.4,63219,2,4,0.005014149637225404,"(383,6.95e+04]","(5.75e+04,1.16e+05]"
0,13135,2016,8.453279,13,GA,805321,1871.2,677.4,63219,2,4,0.005014149637225404,"(383,6.95e+04]","(5.75e+04,1.16e+05]"
0,13135,2017,8.440909,13,GA,805321,1871.2,677.4,63219,2,4,0.005014149637225404,"(383,6.95e+04]","(5.75e+04,1.16e+05]"
0,13135,2018,7.7432989999999995,13,GA,805321,1871.2,677.4,63219,2,4,0.005014149637225404,"(383,6.95e+04]","(5.75e+04,1.16e+05]"
0,13139,2000,18.012745,13,GA,179684,457.5,175.2,50876,4,4,0.004513479219073485,"(383,6.95e+04]","(4.72e+04,5.09e+04]"
0,13139,2001,15.390265,13,GA,179684,457.5,175.2,50876,4,4,0.004513479219073485,"(383,6.95e+04]","(4.72e+04,5.09e+04]"
0,13139,2002,14.636111,13,GA,179684,457.5,175.2,50876,4,4,0.004513479219073485,"(383,6.95e+04]","(4.72e+04,5.09e+04]"
0,13139,2003,14.522936,13,GA,179684,457.5,175.2,50876,4,4,0.004513479219073485,"(383,6.95e+04]","(4.72e+04,5.09e+04]"
0,13139,2004,13.968103,13,GA,179684,457.5,175.2,50876,4,4,0.004513479219073485,"(383,6.95e+04]","(4.72e+04,5.09e+04]"
0,13139,2005,14.321429,13,GA,179684,457.5,175.2,50876,4,4,0.004513479219073485,"(383,6.95e+04]","(4.72e+04,5.09e+04]"
0,13139,2006,13.777273,13,GA,179684,457.5,175.2,50876,4,4,0.004513479219073485,"(383,6.95e+04]","(4.72e+04,5.09e+04]"
0,13139,2007,13.471962999999999,13,GA,179684,457.5,175.2,50876,4,4,0.004513479219073485,"(383,6.95e+04]","(4.72e+04,5.09e+04]"
0,13139,2008,11.875789,13,GA,179684,457.5,175.2,50876,4,4,0.004513479219073485,"(383,6.95e+04]","(4.72e+04,5.09e+04]"
0,13139,2009,10.251375999999999,13,GA,179684,457.5,175.2,50876,4,4,0.004513479219073485,"(383,6.95e+04]","(4.72e+04,5.09e+04]"
0,13139,2010,11.390089999999999,13,GA,179684,457.5,175.2,50876,4,4,0.004513479219073485,"(383,6.95e+04]","(4.72e+04,5.09e+04]"
0,13139,2011,10.751429,13,GA,179684,457.5,175.2,50876,4,4,0.004513479219073485,"(383,6.95e+04]","(4.72e+04,5.09e+04]"
0,13139,2012,9.292105,13,GA,179684,457.5,175.2,50876,4,4,0.004513479219073485,"(383,6.95e+04]","(4.72e+04,5.09e+04]"
0,13139,2013,8.519444,13,GA,179684,457.5,175.2,50876,4,4,0.004513479219073485,"(383,6.95e+04]","(4.72e+04,5.09e+04]"
0,13139,2014,8.674528,13,GA,179684,457.5,175.2,50876,4,4,0.004513479219073485,"(383,6.95e+04]","(4.72e+04,5.09e+04]"
0,13139,2015,7.870435,13,GA,179684,457.5,175.2,50876,4,4,0.004513479219073485,"(383,6.95e+04]","(4.72e+04,5.09e+04]"
0,13139,2016,8.482353,13,GA,179684,457.5,175.2,50876,4,4,0.004513479219073485,"(383,6.95e+04]","(4.72e+04,5.09e+04]"
0,13139,2017,7.464753999999999,13,GA,179684,457.5,175.2,50876,4,4,0.004513479219073485,"(383,6.95e+04]","(4.72e+04,5.09e+04]"
0,13139,2018,6.742857,13,GA,179684,457.5,175.2,50876,4,4,0.004513479219073485,"(383,6.95e+04]","(4.72e+04,5.09e+04]"
0,13153,2001,13.357446999999999,13,GA,139900,372.5,155.3,55098,4,4,0.0033952823445318084,"(160,383]","(5.09e+04,5.75e+04]"
0,13153,2002,12.289090999999999,13,GA,139900,372.5,155.3,55098,4,4,0.0033952823445318084,"(160,383]","(5.09e+04,5.75e+04]"
0,13153,2003,12.988135999999999,13,GA,139900,372.5,155.3,55098,4,4,0.0033952823445318084,"(160,383]","(5.09e+04,5.75e+04]"
0,13153,2004,14.393103,13,GA,139900,372.5,155.3,55098,4,4,0.0033952823445318084,"(160,383]","(5.09e+04,5.75e+04]"
0,13153,2005,13.741071,13,GA,139900,372.5,155.3,55098,4,4,0.0033952823445318084,"(160,383]","(5.09e+04,5.75e+04]"
0,13153,2006,14.541666999999999,13,GA,139900,372.5,155.3,55098,4,4,0.0033952823445318084,"(160,383]","(5.09e+04,5.75e+04]"
0,13153,2007,14.470588,13,GA,139900,372.5,155.3,55098,4,4,0.0033952823445318084,"(160,383]","(5.09e+04,5.75e+04]"
0,13153,2008,11.739474,13,GA,139900,372.5,155.3,55098,4,4,0.0033952823445318084,"(160,383]","(5.09e+04,5.75e+04]"
0,13153,2009,10.508410999999999,13,GA,139900,372.5,155.3,55098,4,4,0.0033952823445318084,"(160,383]","(5.09e+04,5.75e+04]"
0,13153,2010,12.112962999999999,13,GA,139900,372.5,155.3,55098,4,4,0.0033952823445318084,"(160,383]","(5.09e+04,5.75e+04]"
0,13153,2011,11.374509999999999,13,GA,139900,372.5,155.3,55098,4,4,0.0033952823445318084,"(160,383]","(5.09e+04,5.75e+04]"
0,13153,2012,9.529824999999999,13,GA,139900,372.5,155.3,55098,4,4,0.0033952823445318084,"(160,383]","(5.09e+04,5.75e+04]"
0,13153,2013,8.655932,13,GA,139900,372.5,155.3,55098,4,4,0.0033952823445318084,"(160,383]","(5.09e+04,5.75e+04]"
0,13153,2014,9.285345,13,GA,139900,372.5,155.3,55098,4,4,0.0033952823445318084,"(160,383]","(5.09e+04,5.75e+04]"
0,13153,2015,8.681416,13,GA,139900,372.5,155.3,55098,4,4,0.0033952823445318084,"(160,383]","(5.09e+04,5.75e+04]"
0,13153,2016,7.891597,13,GA,139900,372.5,155.3,55098,4,4,0.0033952823445318084,"(160,383]","(5.09e+04,5.75e+04]"
0,13153,2017,8.233913,13,GA,139900,372.5,155.3,55098,4,4,0.0033952823445318084,"(160,383]","(5.09e+04,5.75e+04]"
0,13153,2018,7.076923,13,GA,139900,372.5,155.3,55098,4,4,0.0033952823445318084,"(160,383]","(5.09e+04,5.75e+04]"
0,13185,2000,15.612962999999999,13,GA,109233,220.2,88.5,39096,4,4,0.003808372927595141,"(160,383]","(3.8e+04,4.03e+04]"
0,13185,2001,12.451922999999999,13,GA,109233,220.2,88.5,39096,4,4,0.003808372927595141,"(160,383]","(3.8e+04,4.03e+04]"
0,13185,2002,11.783332999999999,13,GA,109233,220.2,88.5,39096,4,4,0.003808372927595141,"(160,383]","(3.8e+04,4.03e+04]"
0,13185,2003,11.25,13,GA,109233,220.2,88.5,39096,4,4,0.003808372927595141,"(160,383]","(3.8e+04,4.03e+04]"
0,13185,2004,13.571429,13,GA,109233,220.2,88.5,39096,4,4,0.003808372927595141,"(160,383]","(3.8e+04,4.03e+04]"
0,13185,2005,12.227273,13,GA,109233,220.2,88.5,39096,4,4,0.003808372927595141,"(160,383]","(3.8e+04,4.03e+04]"
0,13185,2006,12.744261999999999,13,GA,109233,220.2,88.5,39096,4,4,0.003808372927595141,"(160,383]","(3.8e+04,4.03e+04]"
0,13185,2007,11.603845999999999,13,GA,109233,220.2,88.5,39096,4,4,0.003808372927595141,"(160,383]","(3.8e+04,4.03e+04]"
0,13185,2009,9.721494999999999,13,GA,109233,220.2,88.5,39096,4,4,0.003808372927595141,"(160,383]","(3.8e+04,4.03e+04]"
0,13185,2010,9.917308,13,GA,109233,220.2,88.5,39096,4,4,0.003808372927595141,"(160,383]","(3.8e+04,4.03e+04]"
0,13185,2012,8.524272,13,GA,109233,220.2,88.5,39096,4,4,0.003808372927595141,"(160,383]","(3.8e+04,4.03e+04]"
0,13185,2013,8.45566,13,GA,109233,220.2,88.5,39096,4,4,0.003808372927595141,"(160,383]","(3.8e+04,4.03e+04]"
0,13185,2014,8.959648999999999,13,GA,109233,220.2,88.5,39096,4,4,0.003808372927595141,"(160,383]","(3.8e+04,4.03e+04]"
0,13185,2015,7.8991299999999995,13,GA,109233,220.2,88.5,39096,4,4,0.003808372927595141,"(160,383]","(3.8e+04,4.03e+04]"
0,13185,2016,7.2641029999999995,13,GA,109233,220.2,88.5,39096,4,4,0.003808372927595141,"(160,383]","(3.8e+04,4.03e+04]"
0,13185,2017,8.195763,13,GA,109233,220.2,88.5,39096,4,4,0.003808372927595141,"(160,383]","(3.8e+04,4.03e+04]"
0,13185,2018,6.894118,13,GA,109233,220.2,88.5,39096,4,4,0.003808372927595141,"(160,383]","(3.8e+04,4.03e+04]"
0,13213,2002,10.657563106796117,13,GA,39628,115,46.4,38226,4,4,0.004012314525083274,"(91.9,160]","(3.8e+04,4.03e+04]"
0,13213,2003,9.980336274509805,13,GA,39628,115,46.4,38226,4,4,0.004012314525083274,"(91.9,160]","(3.8e+04,4.03e+04]"
0,13213,2004,9.971624576271186,13,GA,39628,115,46.4,38226,4,4,0.004012314525083274,"(91.9,160]","(3.8e+04,4.03e+04]"
0,13213,2005,10.293727027027026,13,GA,39628,115,46.4,38226,4,4,0.004012314525083274,"(91.9,160]","(3.8e+04,4.03e+04]"
0,13213,2007,11.215215463917525,13,GA,39628,115,46.4,38226,4,4,0.004012314525083274,"(91.9,160]","(3.8e+04,4.03e+04]"
0,13213,2008,8.360596078431373,13,GA,39628,115,46.4,38226,4,4,0.004012314525083274,"(91.9,160]","(3.8e+04,4.03e+04]"
0,13213,2009,6.435754545454546,13,GA,39628,115,46.4,38226,4,4,0.004012314525083274,"(91.9,160]","(3.8e+04,4.03e+04]"
0,13213,2010,7.990798113207547,13,GA,39628,115,46.4,38226,4,4,0.004012314525083274,"(91.9,160]","(3.8e+04,4.03e+04]"
0,13213,2011,7.929517525773196,13,GA,39628,115,46.4,38226,4,4,0.004012314525083274,"(91.9,160]","(3.8e+04,4.03e+04]"
0,13213,2012,6.451905050505051,13,GA,39628,115,46.4,38226,4,4,0.004012314525083274,"(91.9,160]","(3.8e+04,4.03e+04]"
0,13213,2013,5.896271717171717,13,GA,39628,115,46.4,38226,4,4,0.004012314525083274,"(91.9,160]","(3.8e+04,4.03e+04]"
0,13213,2014,6.306053333333334,13,GA,39628,115,46.4,38226,4,4,0.004012314525083274,"(91.9,160]","(3.8e+04,4.03e+04]"
0,13213,2015,5.450793333333333,13,GA,39628,115,46.4,38226,4,4,0.004012314525083274,"(91.9,160]","(3.8e+04,4.03e+04]"
0,13213,2016,5.303501470588235,13,GA,39628,115,46.4,38226,4,4,0.004012314525083274,"(91.9,160]","(3.8e+04,4.03e+04]"
0,13213,2017,5.228396981132075,13,GA,39628,115,46.4,38226,4,4,0.004012314525083274,"(91.9,160]","(3.8e+04,4.03e+04]"
0,13213,2018,4.861875221238938,13,GA,39628,115,46.4,38226,4,4,0.004012314525083274,"(91.9,160]","(3.8e+04,4.03e+04]"
0,13215,2000,17.970186499999997,13,GA,189885,877.5,382.1,41331,3,4,0.003849698501724728,"(383,6.95e+04]","(4.03e+04,4.24e+04]"
0,13215,2001,15.620421999999998,13,GA,189885,877.5,382.1,41331,3,4,0.003849698501724728,"(383,6.95e+04]","(4.03e+04,4.24e+04]"
0,13215,2002,14.032018,13,GA,189885,877.5,382.1,41331,3,4,0.003849698501724728,"(383,6.95e+04]","(4.03e+04,4.24e+04]"
0,13215,2003,13.793630499999999,13,GA,189885,877.5,382.1,41331,3,4,0.003849698501724728,"(383,6.95e+04]","(4.03e+04,4.24e+04]"
0,13215,2004,14.861659666666666,13,GA,189885,877.5,382.1,41331,3,4,0.003849698501724728,"(383,6.95e+04]","(4.03e+04,4.24e+04]"
0,13215,2005,14.455868666666666,13,GA,189885,877.5,382.1,41331,3,4,0.003849698501724728,"(383,6.95e+04]","(4.03e+04,4.24e+04]"
0,13215,2006,15.299262333333331,13,GA,189885,877.5,382.1,41331,3,4,0.003849698501724728,"(383,6.95e+04]","(4.03e+04,4.24e+04]"
0,13215,2007,14.258632333333333,13,GA,189885,877.5,382.1,41331,3,4,0.003849698501724728,"(383,6.95e+04]","(4.03e+04,4.24e+04]"
0,13215,2008,13.082410333333334,13,GA,189885,877.5,382.1,41331,3,4,0.003849698501724728,"(383,6.95e+04]","(4.03e+04,4.24e+04]"
0,13215,2009,11.248741666666666,13,GA,189885,877.5,382.1,41331,3,4,0.003849698501724728,"(383,6.95e+04]","(4.03e+04,4.24e+04]"
0,13215,2010,12.437276333333331,13,GA,189885,877.5,382.1,41331,3,4,0.003849698501724728,"(383,6.95e+04]","(4.03e+04,4.24e+04]"
0,13215,2011,11.775485666666667,13,GA,189885,877.5,382.1,41331,3,4,0.003849698501724728,"(383,6.95e+04]","(4.03e+04,4.24e+04]"
0,13215,2012,10.431949333333334,13,GA,189885,877.5,382.1,41331,3,4,0.003849698501724728,"(383,6.95e+04]","(4.03e+04,4.24e+04]"
0,13215,2013,9.728582333333334,13,GA,189885,877.5,382.1,41331,3,4,0.003849698501724728,"(383,6.95e+04]","(4.03e+04,4.24e+04]"
0,13215,2014,9.905155333333333,13,GA,189885,877.5,382.1,41331,3,4,0.003849698501724728,"(383,6.95e+04]","(4.03e+04,4.24e+04]"
0,13215,2015,9.107584333333334,13,GA,189885,877.5,382.1,41331,3,4,0.003849698501724728,"(383,6.95e+04]","(4.03e+04,4.24e+04]"
0,13215,2016,9.097596,13,GA,189885,877.5,382.1,41331,3,4,0.003849698501724728,"(383,6.95e+04]","(4.03e+04,4.24e+04]"
0,13215,2017,9.323543666666666,13,GA,189885,877.5,382.1,41331,3,4,0.003849698501724728,"(383,6.95e+04]","(4.03e+04,4.24e+04]"
0,13215,2018,8.208552333333332,13,GA,189885,877.5,382.1,41331,3,4,0.003849698501724728,"(383,6.95e+04]","(4.03e+04,4.24e+04]"
0,13223,2000,16.845216999999998,13,GA,142324,455.8,167,62348,2,4,0.0030001967342120793,"(383,6.95e+04]","(5.75e+04,1.16e+05]"
0,13223,2001,14.976785999999999,13,GA,142324,455.8,167,62348,2,4,0.0030001967342120793,"(383,6.95e+04]","(5.75e+04,1.16e+05]"
0,13223,2002,13.765137999999999,13,GA,142324,455.8,167,62348,2,4,0.0030001967342120793,"(383,6.95e+04]","(5.75e+04,1.16e+05]"
0,13223,2003,13.688182,13,GA,142324,455.8,167,62348,2,4,0.0030001967342120793,"(383,6.95e+04]","(5.75e+04,1.16e+05]"
0,13223,2004,13.483193,13,GA,142324,455.8,167,62348,2,4,0.0030001967342120793,"(383,6.95e+04]","(5.75e+04,1.16e+05]"
0,13223,2005,14.6,13,GA,142324,455.8,167,62348,2,4,0.0030001967342120793,"(383,6.95e+04]","(5.75e+04,1.16e+05]"
0,13223,2006,14.009483,13,GA,142324,455.8,167,62348,2,4,0.0030001967342120793,"(383,6.95e+04]","(5.75e+04,1.16e+05]"
0,13223,2007,14.294017,13,GA,142324,455.8,167,62348,2,4,0.0030001967342120793,"(383,6.95e+04]","(5.75e+04,1.16e+05]"
0,13223,2008,11.893965999999999,13,GA,142324,455.8,167,62348,2,4,0.0030001967342120793,"(383,6.95e+04]","(5.75e+04,1.16e+05]"
0,13223,2009,9.734950999999999,13,GA,142324,455.8,167,62348,2,4,0.0030001967342120793,"(383,6.95e+04]","(5.75e+04,1.16e+05]"
0,13223,2010,11.262500000000001,13,GA,142324,455.8,167,62348,2,4,0.0030001967342120793,"(383,6.95e+04]","(5.75e+04,1.16e+05]"
0,13223,2011,10.773076999999999,13,GA,142324,455.8,167,62348,2,4,0.0030001967342120793,"(383,6.95e+04]","(5.75e+04,1.16e+05]"
0,13223,2012,8.815928999999999,13,GA,142324,455.8,167,62348,2,4,0.0030001967342120793,"(383,6.95e+04]","(5.75e+04,1.16e+05]"
0,13223,2013,8.541440999999999,13,GA,142324,455.8,167,62348,2,4,0.0030001967342120793,"(383,6.95e+04]","(5.75e+04,1.16e+05]"
0,13223,2014,8.642857,13,GA,142324,455.8,167,62348,2,4,0.0030001967342120793,"(383,6.95e+04]","(5.75e+04,1.16e+05]"
0,13223,2015,7.486325,13,GA,142324,455.8,167,62348,2,4,0.0030001967342120793,"(383,6.95e+04]","(5.75e+04,1.16e+05]"
0,13223,2016,7.318103,13,GA,142324,455.8,167,62348,2,4,0.0030001967342120793,"(383,6.95e+04]","(5.75e+04,1.16e+05]"
0,13245,2000,17.16294,13,GA,200549,618.4,266.2,37882,3,4,0.003415624111813073,"(383,6.95e+04]","(3.56e+04,3.8e+04]"
0,13245,2001,14.939246,13,GA,200549,618.4,266.2,37882,3,4,0.003415624111813073,"(383,6.95e+04]","(3.56e+04,3.8e+04]"
0,13245,2002,14.361682,13,GA,200549,618.4,266.2,37882,3,4,0.003415624111813073,"(383,6.95e+04]","(3.56e+04,3.8e+04]"
0,13245,2003,14.729432,13,GA,200549,618.4,266.2,37882,3,4,0.003415624111813073,"(383,6.95e+04]","(3.56e+04,3.8e+04]"
0,13245,2004,15.505548999999998,13,GA,200549,618.4,266.2,37882,3,4,0.003415624111813073,"(383,6.95e+04]","(3.56e+04,3.8e+04]"
0,13245,2005,16.048876,13,GA,200549,618.4,266.2,37882,3,4,0.003415624111813073,"(383,6.95e+04]","(3.56e+04,3.8e+04]"
0,13245,2006,16.0941105,13,GA,200549,618.4,266.2,37882,3,4,0.003415624111813073,"(383,6.95e+04]","(3.56e+04,3.8e+04]"
0,13245,2007,14.9076235,13,GA,200549,618.4,266.2,37882,3,4,0.003415624111813073,"(383,6.95e+04]","(3.56e+04,3.8e+04]"
0,13245,2008,13.559687499999999,13,GA,200549,618.4,266.2,37882,3,4,0.003415624111813073,"(383,6.95e+04]","(3.56e+04,3.8e+04]"
0,13245,2009,11.369807,13,GA,200549,618.4,266.2,37882,3,4,0.003415624111813073,"(383,6.95e+04]","(3.56e+04,3.8e+04]"
